""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"LY86",9.73441306,9.654676429,9.953855954,10.04052518,10.03927353,9.981714745,10.263859,10.15158279,10.12391843,10.29667855,10.2612639,10.37098998,10.46273704,10.62984809,10.25986931
"EIF2AK3",8.185553153,8.042801546,7.937716536,7.935309179,8.12159351,8.233254629,8.112586597,7.925083858,7.719636258,7.783643933,7.959369993,7.574126235,7.967780675,8.125520262,7.816153705
"GGPS1",7.490309754,7.230178604,7.504683903,7.596633447,7.683189932,7.56810453,7.645136228,7.75603774,7.970344286,7.960871933,7.874388207,7.739712645,7.598586013,8.149051028,7.726181524
"HOMER3",6.511835923,6.522141035,6.86662208,6.75116622,6.839464512,6.617966486,6.713806981,6.931680496,7.02954945,7.151625297,6.837783376,7.27700342,6.435687209,6.940728867,6.982286111
"HOMER2",4.696260995,5.034329107,5.232755341,4.906351932,4.722634914,4.837177636,4.95231802,4.588330369,4.770115468,4.821357251,4.604274829,4.937926253,5.150585431,4.799611348,5.273261256
"HOMER1",5.089062861,5.232722303,5.037443673,5.312845276,5.283233499,5.32319404,5.133759274,5.230595793,5.16213239,5.134370636,5.197053202,5.013115581,5.341695245,4.881574437,4.984039589
"FHL5",3.713411138,3.964072667,3.834966442,3.842984997,3.834679992,3.763299197,3.849682397,3.727152645,3.613993946,3.699111272,3.758418854,3.808704106,3.697322743,3.70952726,3.761613613
"ARHGEF6",10.02599678,10.05748378,10.07405302,10.09774773,10.07308913,10.14161396,10.04765621,9.940318343,9.82842756,9.983011525,9.941809333,9.922300478,9.985842282,10.21163108,9.932471273
"CD33",8.944610066,8.993770628,8.787539342,9.003986438,9.064873189,9.096023793,9.109702391,9.134218988,9.124204526,9.286366574,9.162194203,9.388103945,9.131798332,9.22825371,9.328850175
"RASAL2",3.664492635,3.696799322,3.761878518,3.5174441,3.789105901,3.685796288,3.822637623,3.741763337,4.010243047,3.710721416,3.655752636,3.774269945,3.619195025,3.576478315,3.831625727
"PICK1",7.291435738,7.344780989,7.369404632,7.233086159,7.200158302,7.219469486,7.086117486,7.097253832,7.166541062,7.276740547,7.113613919,7.216274842,7.429055249,6.973538809,7.411774339
"HAND2",4.944238942,5.575632771,4.85467251,4.841322746,4.682972353,5.114374167,4.872569509,4.675601759,5.050366767,5.103608958,4.74068461,5.033077491,5.787807785,4.563950501,5.499576759
"AKAP7",6.154625365,6.053967501,6.047395256,6.081056349,6.17529842,5.981213784,6.267095546,6.422404187,6.456197797,6.565910353,6.632759518,6.279649763,6.746455306,6.762217226,6.289568866
"IL27RA",8.106645548,8.208629667,8.128793265,8.254621933,8.15142499,8.096479376,7.891421507,7.704428074,7.395746121,7.794280847,7.718186813,7.878655363,7.902721037,7.960476929,7.877368615
"SH3BP5",10.39343445,10.37033362,10.32888792,10.25332676,10.26356216,10.11626531,10.20419059,10.09140207,10.06939015,10.01503553,9.926690582,10.0676255,10.19422233,10.1084594,9.97120369
"PCYT1B",4.379036344,4.535570637,4.325215937,4.381132842,4.073053079,4.444059169,4.237863274,4.097583525,4.178216633,4.226341,4.232390617,4.307790253,4.485683767,4.259417601,4.23273352
"CHST3",4.974830475,4.989943571,5.020312076,4.968757635,4.891301733,5.071123001,5.036780236,4.912323926,5.065514461,5.055574684,5.101409965,5.192938737,5.21355943,4.875129523,5.243985806
"SIGLEC6",5.913713068,6.323090455,5.949597723,5.911302208,5.608379982,5.891788378,6.001131817,5.773637127,5.631597372,5.696853378,5.904962447,5.835701679,5.673316558,5.812393031,5.817314223
"EIF4E2",8.625714044,8.555326438,8.749253884,8.780214057,8.858676576,8.723057477,8.895126813,9.108536138,9.171587113,9.14528048,9.018116047,9.002480857,8.999502172,9.092338085,8.727493479
"AKAP6",4.321959507,4.215520011,4.132229849,4.306712668,4.022056337,4.237718452,4.176859331,4.083040998,4.184127528,4.11765805,4.053898062,4.22482827,4.38137822,3.997392792,4.291133713
"ATG5",5.652585229,5.634395966,5.810160691,5.839779588,6.031947711,5.853098423,5.87128077,6.064626827,6.105897099,6.024026233,6.130902181,5.772200535,5.893722723,7.009312955,5.988272981
"ROCK2",6.177092192,5.612466952,6.142060993,5.964168494,5.935087245,6.082789785,5.920538154,5.945577609,6.111798257,5.985243174,6.342423679,6.136161641,5.629044349,5.841189942,6.411744265
"MED20",5.899039885,6.001992943,5.958566108,6.051304329,6.09341982,6.174155202,6.088323754,6.263926718,6.238314745,6.235385297,6.16625391,6.220084571,5.993985282,6.201067521,6.161336505
"CABP1",4.553430378,4.591098881,4.623847249,4.609538132,4.583187019,4.411385551,4.38555392,4.528082618,4.621246173,4.5299288,4.417743228,4.728985864,4.767247445,4.405500835,4.875841086
"MAPK8IP1",4.682759762,5.684636693,4.914648187,5.062870591,4.773488753,4.771234574,4.694711964,4.538208782,4.973570674,4.499013215,4.734516112,5.165480919,4.816577889,4.469928844,5.257784347
"CD34",5.584486534,5.485561284,5.596171227,5.709438319,5.55477693,5.56007952,5.644136226,5.278334145,5.509742032,5.264831169,5.419152162,5.459344618,5.433352557,5.281956165,5.74510059
"ONECUT2",5.588464464,5.478238934,5.351052351,5.585390089,5.27477103,5.327926757,5.412051312,5.347473883,5.429292363,5.590942034,5.565663273,5.412279649,5.733615209,5.597818291,5.671282627
"STX8",7.855049605,7.698339385,7.96865092,7.977780353,7.986039661,8.051257626,8.080130258,8.253493142,8.255883865,8.322438178,8.367934399,8.250475686,8.404285343,8.714969008,8.137586818
"CHST10",6.838579372,6.719174353,6.817823886,6.927807811,6.781785825,6.739256906,6.760670845,6.588799859,6.662303634,6.6376436,6.608554977,6.734156703,6.863152878,6.562819695,6.922069034
"PIGL",6.397949991,6.200446238,6.162507494,6.398280147,6.208936102,6.360185244,6.337436984,6.110118985,5.590272422,5.523444912,5.598319599,5.797829536,6.30953072,6.198948847,6.129996805
"PIGB",8.375017994,8.309396271,8.234438453,8.227334273,8.425472701,8.368456906,8.354581354,8.414075903,8.50565648,8.327680127,8.554784729,8.293087942,8.200534634,8.583333594,8.112864517
"PGS1",9.71192363,9.599253373,9.736477185,9.464137574,9.971574565,9.75043626,10.02173448,10.62071991,10.59673497,10.40342603,10.14047085,10.05963945,9.324027147,9.893524713,9.382801586
"CD36",9.506466008,9.376473206,9.670766002,9.231594303,9.603862769,9.731460534,10.11758667,10.21812214,10.45912315,10.71049727,10.66329847,10.37460493,10.35476172,10.75012994,9.955542652
"PSMF1",11.05803893,10.71989204,10.75923062,10.82639358,10.89971573,10.83694064,10.72461997,10.64284067,10.54713811,10.77899052,10.86485932,10.88961618,11.59499667,10.45925292,11.10477999
"KIF23",3.759590649,3.883638881,3.766469197,3.827753301,3.80671552,3.813894514,3.809580724,3.858441087,3.96666102,3.852415408,3.925286949,4.111755958,3.943917112,3.813571392,3.848104606
"AKAP5",4.04268634,4.056310603,4.319682479,4.155802783,3.820102226,4.004783461,4.034379563,3.933071821,4.008842531,4.118585006,4.175178309,4.166581818,4.19187511,3.933901012,4.323408509
"TBX4",5.85682278,5.910411485,5.880306493,5.914523109,5.800377632,5.654016345,5.713543797,5.582054047,5.953589919,5.687602697,5.621986642,5.813320004,6.121134291,5.567319073,6.209413661
"SLC4A7",5.337216809,5.272472236,5.558741842,5.3825228,5.496529876,5.619979896,5.36615223,5.261587099,5.261374294,5.246082471,5.291731291,5.100483012,5.399680202,5.567106902,5.200046839
"SLC4A8",4.48687389,4.709936299,4.827130223,4.537784746,4.468211883,4.371490721,4.400429489,4.273171327,4.23254443,4.313036066,4.498034807,4.406823115,4.495493833,4.938792361,4.522705939
"MYOT",3.540948007,3.732942559,3.612565398,3.73885177,3.607932293,3.616650248,3.402775856,3.275468027,3.55970598,3.540875013,3.540533126,3.900826145,3.474045166,3.523007314,3.681419624
"SCARB1",6.390040573,6.172462377,6.383185107,6.242656617,6.677464312,6.429463269,6.275343617,6.086092637,5.925753814,6.077705571,5.881551589,6.323481599,6.386577378,6.234439185,6.338226272
"ACVRL1",6.273195766,6.150911394,6.034132093,5.999968546,5.952774363,6.097793426,6.14057978,6.141019179,6.156790352,6.514872306,6.161942766,6.538269835,6.379860382,6.131031134,6.303814252
"MAGED1",9.374468874,9.370679047,9.245353586,9.251825126,9.260282513,9.281379803,9.204800877,8.56094981,8.310942025,8.462248037,8.560057829,8.60599488,8.929681171,8.455259816,8.734745158
"RPH3AL",5.431285833,5.669467659,5.738718435,5.582641002,5.63333999,5.688375769,6.019162818,5.777709969,5.254367341,5.323877769,5.441038692,5.409042822,5.651208681,5.491805081,5.780958122
"PAGE4",5.103125261,5.343450344,5.049712742,5.069630552,4.910173728,5.153253947,4.815990221,4.741845777,4.804112114,4.920758553,4.93346546,5.083714988,5.221227607,4.794194813,5.276480769
"ADAMTS3",3.608267983,3.660517508,3.759873837,3.661089233,3.909619109,3.71778247,3.666219011,3.671237787,4.013718797,3.496849762,3.631491443,3.618525515,3.610460068,3.666601093,3.789568645
"ADAMTS2",5.015312714,5.127457995,5.131530442,5.058225452,4.795669508,5.015187485,4.850305173,4.872968033,4.773247848,4.786391292,4.900240867,4.999028,5.049461542,4.793425087,5.100919727
"SCARB2",5.940899097,5.864455807,6.060322504,5.681640394,5.72048469,5.815182845,6.00426828,6.593027046,6.950557208,7.178618513,7.319472871,6.932765916,5.793910727,6.71028736,5.846178683
"ADAMTS1",5.658750092,5.840604564,5.129165406,5.020756155,5.539124958,5.308617725,5.216378615,5.022711601,5.260121325,5.185856771,4.776954408,5.417016445,5.497311769,5.12208508,5.036455124
"PMPCB",9.532198429,9.50291167,9.462368562,9.563523892,9.518555305,9.61488411,9.623502382,9.553686294,9.505721626,9.537861427,9.578245194,9.417239313,9.552454545,9.961251875,9.495987575
"FXR2",8.212920139,7.994141611,8.13181164,8.047636392,8.195495097,8.021999317,8.098670573,8.195810735,8.099262478,8.030639709,7.950014623,8.173426721,8.339406083,7.813526191,8.206142148
"GAL3ST1",4.902288849,5.180878582,5.114025158,5.142255714,4.930859461,4.936178489,5.012023218,4.801524576,5.068201007,5.089187545,4.821270622,5.280547664,5.163976588,5.000188141,5.11958015
"STXBP5L",3.72280816,3.704025224,3.814771956,3.834447612,3.723757326,3.758916358,3.75994108,3.811643331,3.842322796,3.572684008,3.778095163,3.69824082,3.567011592,3.386242373,4.023093158
"LITAF",13.00122008,12.9242509,13.03887496,12.92005087,13.06457753,13.02848625,13.06278664,13.21180295,13.2079084,13.10561742,13.09655878,13.02292727,12.55705962,12.69957491,12.71088728
"SPTLC2",8.444305268,8.294807443,8.466011152,8.245437313,8.436665275,8.343583493,8.587836874,8.901666963,9.224149906,9.17790388,9.093171564,9.131511782,8.64611889,8.63522642,8.487885599
"GDF15",4.516396701,4.572346871,4.553942192,4.528956204,4.410810188,4.73564622,4.619185632,4.397184445,4.44510075,4.456854456,4.536479558,4.695898929,4.785371442,4.518153302,4.631433271
"TBPL1",7.941049248,7.859577131,7.633832611,8.067639575,8.241742782,8.07151305,8.346794822,8.724231712,8.572244863,8.541019006,8.678223781,8.119381094,8.505890379,8.947321634,8.399855133
"CD37",12.29553698,12.50683049,12.51886266,12.60700283,12.3892172,12.6035022,12.58325778,12.3054851,11.87866713,12.34571996,12.35548541,12.51373048,11.80627624,12.16420135,12.09400003
"NPEPPS",9.384510099,9.293059156,9.397105823,9.146105509,9.473435594,9.294931151,9.242933444,9.32826077,9.217640628,9.126978139,9.023925018,9.040228979,8.947459606,9.137148648,8.953050646
"EEF1E1",5.564120445,5.708590177,5.751793932,5.629180709,5.918553022,5.768567822,5.586034268,5.714359201,5.505198623,5.411705312,5.65416377,5.297708065,5.575224955,6.1827767,5.550390627
"SCAMP1",6.383903158,5.935438242,6.458940356,5.886944298,6.003850168,5.894334324,6.092906876,6.453801132,6.499843849,6.360819004,6.482742528,6.186230016,6.196487915,6.712638987,5.922334058
"VPS4B",9.648578352,9.64904514,9.684365965,9.392244307,9.883449303,9.761725721,9.812529925,10.04887524,10.06112525,9.859829241,10.05457685,9.55657801,9.664957946,10.08382641,9.525029839
"MPDU1",8.404400782,8.362380919,8.46886807,8.584659492,8.542434285,8.550968996,8.81120616,8.911179682,8.845973675,9.083930008,8.986056994,9.144991689,8.790086117,9.048169077,9.00607353
"GOSR1",8.269938339,8.137543351,8.20701243,8.150122768,8.274000972,8.225439314,8.203142036,8.224199359,8.194126731,8.210128213,8.181611967,8.139560293,8.31793738,8.165244535,8.00748201
"BAG5",8.522098847,8.425781339,8.611528296,8.577213642,8.687971273,8.507928424,8.672887177,8.617303557,8.421480093,8.531801128,8.643532928,8.419504831,8.662469738,8.646154521,8.315057146
"CD38",6.921363962,6.910915499,7.097698651,6.82414799,7.231468218,6.763205619,6.878768672,7.378521575,8.429611322,8.479712346,8.665986349,8.272317189,7.607816273,7.582311264,7.104083986
"BAG4",5.498689658,5.025715726,5.443537482,5.484359014,5.793226343,5.148694607,5.867467361,6.247236773,5.572783872,5.877140224,5.900732228,5.76585487,5.867417692,6.2024695,5.486634408
"BAG3",8.284477424,8.100334221,8.298168222,8.099748171,8.36840981,8.113516502,7.909125433,7.774165952,7.677223684,7.692037966,7.527340112,7.925464701,8.060908044,7.740230005,7.447652006
"BAG2",4.915709873,4.987321596,5.108183763,5.517768285,5.079522737,5.508201762,5.162683651,4.985303877,5.157564726,4.771860764,5.410490753,4.911167112,4.490766301,5.42453394,4.903957232
"POLR1C",7.487005542,7.502795655,7.56552442,7.568931839,7.562689267,7.601890689,7.573642717,7.445787824,7.33951326,7.462889122,7.295790345,7.448003433,7.393586959,7.49526307,7.568101247
"GMFG",10.07186045,10.21972994,10.28503693,10.16225988,10.19486343,10.3683116,10.30055217,10.83809796,10.77202481,10.50873398,10.42056922,10.14649436,9.508129055,11.31806432,10.02751392
"PTGES",6.092968675,6.1238001,6.178588674,6.15313427,5.804802267,6.100373085,6.091316363,5.916699014,6.115192384,5.974962802,6.000206439,6.073436012,6.106925252,5.822332433,6.168838529
"TP53I11",7.146788764,7.268241017,7.270661069,7.518968338,7.843411544,7.539278494,7.894715167,7.939650811,7.420440819,7.366841385,7.23562078,7.406355184,7.200732661,6.880294999,7.673088955
"EI24",7.616811495,7.625238323,7.604134924,7.848686076,7.663971169,7.614535471,7.722270264,7.737527616,7.51683682,7.687947603,7.634616822,7.557072626,8.043849327,7.806623461,7.635009963
"ENTPD1",7.72370382,7.4159129,7.941937796,7.63525098,8.00642621,8.032485333,8.331157125,9.036923411,9.207759486,8.992019788,8.868637015,8.579336814,7.373337226,8.728595969,8.09933219
"TP53I3",5.553330084,5.864686426,5.989505434,6.018820532,6.183231872,6.20640337,6.577998383,6.792941371,6.525826186,6.880510468,6.671670571,6.72500584,6.727098474,6.986705599,6.504764181
"CIR1",7.723849053,7.870319041,7.659360787,7.649472273,7.915445622,7.952295825,8.108784639,8.495109886,8.583936728,8.645249499,8.556979159,8.263761052,7.861492342,7.990548078,7.87471776
"NRG2",4.097026378,4.106380593,4.11389295,4.076182262,3.933178027,4.052215122,4.027467477,3.92439236,4.150437813,4.044814543,3.95795267,4.103041531,4.174763459,3.961123124,4.039998834
"RAB3D",7.677832397,7.632020471,7.930991599,7.498191642,7.296460625,7.616388934,7.791608689,7.873125702,7.756288731,7.732472567,7.642327032,7.77252871,7.342761248,7.29208877,7.553845191
"APBA3",7.885784617,8.046184253,7.985346514,7.993727298,8.09099553,8.097787971,8.039493802,7.926799697,7.840004462,8.029571129,7.794371861,7.921382478,7.795928374,7.667538795,7.76031694
"CXCL14",4.395506675,4.429619799,4.592854695,4.411744328,4.363656929,4.611405585,4.475061773,4.497273291,4.418115792,4.30394621,4.263812692,4.422084368,4.257082604,4.284886503,4.355077297
"ENTPD2",5.611430727,5.178583444,5.165005862,5.492698282,5.375257334,5.391489828,5.163776382,5.275815829,5.517154707,5.512059999,5.383296121,5.482656451,5.65353476,5.162866542,5.558944656
"ATP6V1G1",9.536182784,9.351031304,9.541748711,9.473951394,9.395927755,9.516087121,9.449090737,9.881254958,10.12719222,9.719342748,9.985620145,9.791597887,9.753094626,10.88089165,9.644750509
"ATP5MF",9.849391855,9.560521011,9.720282764,9.9799029,9.94077555,9.775713223,9.815347276,10.15563468,10.09955289,10.08906832,9.96825885,9.59768818,10.0320786,10.54406232,9.966069244
"MRPL33",7.421553068,7.225478125,7.606596393,7.887265615,7.64982109,7.823699871,7.476668807,7.988253386,7.863508636,7.747930106,7.945816264,7.578008822,8.090829161,8.322651107,7.601453937
"SEC22B",7.116948331,6.904399852,7.518118716,7.242118034,7.454099894,7.306835086,7.499795903,7.823252401,7.996596953,7.884625473,7.890519409,7.514628605,7.617761561,8.157930822,7.226410612
"MACROH2A1",11.34628203,11.22452264,11.436156,11.14828424,11.30599508,11.16448138,11.37551253,11.2827097,11.24642411,11.37505757,11.22048992,11.37167847,11.05097768,11.38749288,11.0747372
"CHD1L",6.880062137,6.914781882,6.970025177,6.846399852,6.934979998,6.939489767,6.967537785,6.694004673,6.541568038,6.653781876,6.724227405,6.766456614,6.719960353,6.958740688,6.829727393
"VPS26A",9.570616211,9.482793521,9.512905577,9.451401771,9.695828623,9.538194108,9.689327596,9.759291974,9.532116788,9.657908794,9.737569607,9.418717679,9.599232366,10.10625415,9.467674892
"ENTPD6",8.308611757,8.431926984,8.481491602,8.727292499,8.623725021,8.543503623,8.51745882,8.554162051,8.479263197,8.725558343,8.58832549,8.688990852,8.655654888,8.66061867,8.635632127
"MINPP1",6.144806551,5.918033035,6.217862856,6.240792973,6.265127457,6.269687443,6.441303111,6.767027751,6.785246176,6.867054119,6.787332627,6.534398806,6.600856153,7.0249492,6.095137501
"H6PD",7.206384556,7.203349984,7.227674808,7.17464807,7.243297776,7.237650654,7.245255905,7.121162971,7.081246948,7.011263674,7.126736128,7.179639842,7.230623665,6.963098226,7.224715572
"GTPBP1",7.552440757,7.422922151,7.37577703,7.403070577,7.457578627,7.460301039,7.438550812,7.682290833,7.907289112,7.945709645,7.71016368,7.91178998,7.592922103,7.199941558,7.617763733
"GABBR2",4.75255954,4.870372702,4.853493364,4.884630683,4.616389333,4.828226791,4.710334788,4.62179205,4.712377272,4.683772423,4.675138288,4.894286568,4.898393998,4.68455417,4.861715266
"GTF2IRD1",5.182185348,5.285251605,5.243059663,5.046426797,5.179589683,5.088878613,5.261805744,5.158977348,4.848771509,4.981273481,5.01447023,5.043608605,5.44883496,5.117640288,5.1893228
"ENTPD3",4.667350307,4.699771848,4.691069956,4.622002323,4.485549268,4.533011444,4.366410164,4.400572168,4.519345147,4.465183944,4.602913601,4.425503065,4.706475163,4.346275954,4.602473765
"GOSR2",6.922535496,6.840236973,7.145990228,6.916579519,6.876917045,6.918461932,6.96261008,6.981513971,6.941743745,7.090419963,6.97894741,7.047560765,6.799975605,7.108773087,6.8431225
"NR1D1",7.837073359,7.651603025,7.578774612,7.732313623,7.68576573,7.642820343,7.633657301,7.289288124,7.397790477,7.255377769,7.222829248,7.526203575,7.888234454,7.165526716,7.707231085
"GDF3",5.467428751,5.700897223,5.504629922,5.735090451,5.519603668,5.57021134,5.603215446,5.457982,5.528688388,5.442095437,5.492517173,5.519612072,5.734400064,5.334002898,5.566187385
